Date	NR	WR	SR	ER	NER	Total
01-Apr-12	140	28	75	16	3	263
02-Apr-12	159	36	86	16	3	301
03-Apr-12	165	40	104	19	3	331
04-Apr-12	163	43	96	18	3	323
05-Apr-12	161	43	90	20	3	317
06-Apr-12	163	32	81	19	3	298
07-Apr-12	160	35	79	19	4	297
08-Apr-12	155	31	76	18	6	286
09-Apr-12	156	40	80	16	6	298
10-Apr-12	148	36	83	18	4	290
11-Apr-12	148	31	75	14	5	274
12-Apr-12	151	28	74	20	5	278
13-Apr-12	144	32	80	28	5	289
14-Apr-12	135	39	81	23	5	284
15-Apr-12	126	28	65	22	5	245
16-Apr-12	129	50	77	21	5	282
17-Apr-12	127	35	77	27	6	271
18-Apr-12	123	37	70	28	8	267
19-Apr-12	131	43	69	28	8	278
20-Apr-12	127	34	72	32	6	272
21-Apr-12	137	35	62	39	5	278
22-Apr-12	145	23	60	35	5	268
23-Apr-12	151	36	83	33	8	311
24-Apr-12	151	34	86	27	5	303
25-Apr-12	151	47	67	24	4	293
26-Apr-12	145	43	58	30	4	280
27-Apr-12	152	36	51	32	4	275
28-Apr-12	162	29	45	30	4	270
29-Apr-12	150	23	36	35	6	250
30-Apr-12	148	31	42	28	5	253
01-May-12	147	27	44	23	5	246
02-May-12	145	44	51	27	5	271
03-May-12	141	41	53	18	6	259
04-May-12	141	36	55	18	5	255
05-May-12	146	38	51	26	6	266
06-May-12	154	35	47	22	6	264
07-May-12	161	41	77	23	5	307
08-May-12	173	48	78	23	5	326
09-May-12	185	50	60	30	6	331
10-May-12	187	40	64	27	5	323
11-May-12	197	41	62	25	4	328
12-May-12	190	38	47	25	5	304
13-May-12	192	41	46	26	4	310
14-May-12	191	59	54	31	6	342
15-May-12	193	68	51	32	7	351
16-May-12	189	57	54	34	8	341
17-May-12	195	50	59	28	5	336
18-May-12	202	45	71	25	6	347
19-May-12	208	53	63	26	5	354
20-May-12	200	48	52	28	6	334
21-May-12	195	62	66	27	6	355
22-May-12	194	63	76	27	6	365
23-May-12	183	58	76	32	6	355
24-May-12	189	44	69	20	8	330
25-May-12	222	38	73	27	8	367
26-May-12	238	45	87	25	5	400
27-May-12	223	45	71	25	5	369
28-May-12	231	46	86	25	5	391
29-May-12	244	49	81	26	5	404
30-May-12	256	47	72	28	7	409
31-May-12	261	37	74	30	7	409
01-Jun-12	259	33	74	28	9	402
02-Jun-12	262	35	71	23	13	403
03-Jun-12	252	25	60	24	13	374
04-Jun-12	255	40	71	23	13	402
05-Jun-12	249	36	66	26	13	390
06-Jun-12	242	32	59	27	13	373
07-Jun-12	228	34	62	28	15	367
08-Jun-12	206	38	58	25	13	339
09-Jun-12	193	26	60	26	12	317
10-Jun-12	197	26	61	18	10	312
11-Jun-12	199	51	64	22	11	347
12-Jun-12	212	57	64	30	10	373
13-Jun-12	225	55	63	29	12	383
14-Jun-12	224	56	66	29	16	391
15-Jun-12	235	33	59	30	14	371
16-Jun-12	253	32	51	30	16	381
17-Jun-12	266	20	25	41	15	367
18-Jun-12	271	25	29	48	14	387
19-Jun-12	271	26	31	39	14	381
20-Jun-12	275	26	40	37	12	391
21-Jun-12	274	31	50	38	14	406
22-Jun-12	278	32	56	45	13	424
23-Jun-12	280	47	53	54	13	447
24-Jun-12	276	29	39	53	18	415
25-Jun-12	273	34	52	56	20	435
26-Jun-12	277	37	50	58	18	440
27-Jun-12	273	47	44	59	17	440
28-Jun-12	276	35	46	54	18	428
29-Jun-12	275	36	47	49	18	425
30-Jun-12	273	35	36	45	17	406
01-Jul-12	274	26	26	48	15	389
02-Jul-12	275	31	37	49	16	407
03-Jul-12	275	27	38	59	15	414
04-Jul-12	270	23	43	61	13	409
05-Jul-12	261	19	49	64	18	410
06-Jul-12	270	20	45	54	17	405
07-Jul-12	271	18	51	59	16	416
08-Jul-12	269	17	40	60	14	399
09-Jul-12	275	26	48	57	13	419
10-Jul-12	286	21	41	62	14	424
11-Jul-12	284	22	44	60	16	426
12-Jul-12	280	33	48	61	17	439
13-Jul-12	278	27	41	61	18	425
14-Jul-12	277	27	44	58	18	425
15-Jul-12	274	23	40	55	18	410
16-Jul-12	276	43	47	57	18	441
17-Jul-12	275	50	43	64	18	450
18-Jul-12	278	30	34	65	17	423
19-Jul-12	279	30	29	64	18	419
20-Jul-12	278	31	27	66	16	417
21-Jul-12	277	35	23	68	16	419
22-Jul-12	271	30	29	65	16	411
23-Jul-12	271	55	49	64	17	456
24-Jul-12	277	48	48	66	18	456
25-Jul-12	270	44	44	56	19	434
26-Jul-12	279	38	41	64	20	443
27-Jul-12	283	37	54	68	18	460
28-Jul-12	279	37	46	66	16	443
29-Jul-12	272	28	33	64	20	416
30-Jul-12	194	44	45	64	20	368
31-Jul-12	232	32	49	45	14	372
01-Aug-12	253	32	52	70	14	420
02-Aug-12	222	26	33	65	17	362
03-Aug-12	261	29	36	64	20	409
04-Aug-12	235	43	41	64	20	402
05-Aug-12	261	54	44	68	18	444
06-Aug-12	280	80	60	71	18	509
07-Aug-12	287	66	61	74	17	504
08-Aug-12	286	67	59	76	17	504
09-Aug-12	285	64	60	72	18	498
10-Aug-12	282	71	51	71	17	492
11-Aug-12	279	77	57	69	16	498
12-Aug-12	284	80	55	70	14	502
13-Aug-12	287	80	63	69	15	514
14-Aug-12	294	86	72	76	14	542
15-Aug-12	288	78	55	71	14	507
16-Aug-12	296	94	62	67	14	532
17-Aug-12	292	91	56	66	14	518
18-Aug-12	283	96	52	74	14	519
19-Aug-12	279	87	44	75	15	501
20-Aug-12	243	117	63	78	14	514
21-Aug-12	217	104	60	77	15	473
22-Aug-12	229	114	66	80	19	507
23-Aug-12	299	111	56	80	16	562
24-Aug-12	304	92	56	76	19	547
25-Aug-12	281	85	40	59	20	484
26-Aug-12	299	73	30	74	18	494
27-Aug-12	291	83	37	81	17	508
28-Aug-12	293	91	38	84	18	525
29-Aug-12	297	107	36	84	17	540
30-Aug-12	302	100	37	81	16	535
31-Aug-12	301	92	49	78	16	536
01-Sep-12	304	87	52	75	19	538
02-Sep-12	299	92	46	73	17	527
03-Sep-12	298	95	51	72	16	532
04-Sep-12	296	99	58	78	17	548
05-Sep-12	301	97	68	82	17	565
06-Sep-12	302	89	65	81	16	551
07-Sep-12	300	92	61	80	14	548
08-Sep-12	292	93	57	74	14	530
09-Sep-12	285	79	50	70	13	497
10-Sep-12	303	93	63	80	13	552
11-Sep-12	299	93	74	84	14	562
12-Sep-12	297	107	72	88	16	580
13-Sep-12	297	42	80	83	19	522
14-Sep-12	293	98	70	83	19	563
15-Sep-12	290	96	65	85	19	555
16-Sep-12	291	82	61	80	19	533
17-Sep-12	272	103	83	80	19	556
18-Sep-12	266	96	85	80	19	545
19-Sep-12	269	85	95	84	20	552
20-Sep-12	267	88	81	80	19	535
21-Sep-12	262	88	93	80	19	542
22-Sep-12	245	91	82	86	20	523
23-Sep-12	237	88	73	76	19	494
24-Sep-12	227	98	79	73	20	497
25-Sep-12	224	110	82	71	21	508
26-Sep-12	219	97	73	69	20	477
27-Sep-12	223	108	68	75	17	490
28-Sep-12	216	105	60	73	19	472
29-Sep-12	207	93	60	76	19	454
30-Sep-12	207	93	60	76	19	454
01-Oct-12	199	76	37	68	20	400
02-Oct-12	197	67	30	69	19	381
03-Oct-12	199	56	35	65	19	375
04-Oct-12	194	57	39	64	19	372
05-Oct-12	187	55	54	64	20	379
06-Oct-12	176	64	53	59	21	372
07-Oct-12	164	49	51	57	19	340
08-Oct-12	168	54	56	53	19	349
09-Oct-12	167	57	60	53	18	355
10-Oct-12	157	56	75	64	17	370
11-Oct-12	156	46	77	67	18	364
12-Oct-12	155	44	72	61	20	352
13-Oct-12	152	53	71	53	18	347
14-Oct-12	143	50	63	53	19	327
15-Oct-12	138	57	67	54	17	333
16-Oct-12	135	54	80	51	16	336
17-Oct-12	132	67	86	44	15	344
18-Oct-12	130	70	74	40	16	330
19-Oct-12	135	64	60	33	16	308
20-Oct-12	130	63	44	31	15	282
21-Oct-12	121	47	46	31	15	259
22-Oct-12	127	57	53	34	15	286
23-Oct-12	120	62	45	32	13	272
24-Oct-12	115	45	53	28	13	254
25-Oct-12	118	59	69	27	13	285
26-Oct-12	117	65	73	28	13	296
27-Oct-12	120	63	76	30	12	300
28-Oct-12	116	58	55	30	13	271
29-Oct-12	119	56	76	29	13	293
30-Oct-12	117	61	75	28	12	293
31-Oct-12	115	63	59	30	12	278
01-Nov-12	115	46	44	29	12	246
02-Nov-12	118	44	46	30	11	249
03-Nov-12	116	45	45	30	10	246
04-Nov-12	111	51	44	31	10	247
05-Nov-12	113	56	52	28	11	259
06-Nov-12	117	54	48	30	11	260
07-Nov-12	117	48	50	31	12	257
08-Nov-12	117	46	55	29	12	259
09-Nov-12	116	49	56	23	11	256
10-Nov-12	117	56	55	24	11	263
11-Nov-12	115	50	43	25	12	244
12-Nov-12	116	54	51	26	13	260
13-Nov-12	112	42	41	24	10	229
14-Nov-12	111	34	37	21	11	214
15-Nov-12	108	46	52	20	11	236
16-Nov-12	112	38	57	19	11	236
17-Nov-12	113	37	59	17	10	237
18-Nov-12	109	33	47	15	10	213
19-Nov-12	109	35	61	18	10	231
20-Nov-12	110	39	67	17	10	241
21-Nov-12	113	46	74	16	10	259
22-Nov-12	114	51	63	18	10	256
23-Nov-12	111	48	53	16	10	239
24-Nov-12	112	53	46	16	10	236
25-Nov-12	107	47	40	15	10	217
26-Nov-12	109	51	60	18	10	247
27-Nov-12	112	56	57	18	10	253
28-Nov-12	111	56	53	17	10	246
29-Nov-12	109	49	53	15	10	235
30-Nov-12	112	44	55	15	10	236
01-Dec-12	109	45	47	13	10	223
02-Dec-12	108	38	49	13	10	217
03-Dec-12	110	42	43	15	10	220
04-Dec-12	111	48	44	18	10	230
05-Dec-12	114	43	45	18	8	229
06-Dec-12	113	55	48	16	7	239
07-Dec-12	116	51	50	16	8	240
08-Dec-12	114	50	51	16	8	238
09-Dec-12	106	36	55	16	7	221
10-Dec-12	109	43	48	19	8	227
11-Dec-12	106	48	57	17	8	236
12-Dec-12	107	44	60	19	8	237
13-Dec-12	106	50	57	18	8	239
14-Dec-12	104	46	55	18	8	230
15-Dec-12	109	37	47	17	7	216
16-Dec-12	100	40	29	13	8	189
17-Dec-12	101	33	42	16	7	199
18-Dec-12	106	39	52	17	7	221
19-Dec-12	105	54	46	17	7	228
20-Dec-12	108	61	54	20	8	251
21-Dec-12	102	54	55	15	8	234
22-Dec-12	102	56	52	15	8	232
23-Dec-12	100	57	38	14	9	217
24-Dec-12	104	53	50	14	8	229
25-Dec-12	98	49	47	17	8	218
26-Dec-12	96	43	40	15	9	203
27-Dec-12	94	44	49	16	8	212
28-Dec-12	100	43	56	15	8	221
29-Dec-12	97	46	51	11	9	213
30-Dec-12	94	48	38	13	8	201
31-Dec-12	102	47	49	15	8	221
01-Jan-13	97	34	50	15	8	204
02-Jan-13	112	46	54	18	8	239
03-Jan-13	97	41	52	19	7	215
04-Jan-13	94	43	53	19	8	218
05-Jan-13	98	40	50	18	7	213
06-Jan-13	95	31	50	18	7	202
07-Jan-13	98	47	54	18	9	226
08-Jan-13	100	41	61	17	8	227
09-Jan-13	95	45	61	16	7	224
10-Jan-13	95	47	55	16	8	220
11-Jan-13	95	42	46	17	7	208
12-Jan-13	100	49	40	19	7	215
13-Jan-13	97	42	34	14	7	194
14-Jan-13	94	50	46	16	8	214
15-Jan-13	98	49	49	19	8	223
16-Jan-13	107	47	46	18	8	225
17-Jan-13	95	34	47	14	8	197
18-Jan-13	94	40	53	17	8	212
19-Jan-13	98	34	53	18	8	211
20-Jan-13	93	39	50	17	7	206
21-Jan-13	91	44	58	19	8	219
22-Jan-13	92	38	57	15	8	209
23-Jan-13	96	39	60	15	7	217
24-Jan-13	96	37	55	15	7	209
25-Jan-13	92	42	65	17	7	224
26-Jan-13	88	49	55	18	7	217
27-Jan-13	90	46	53	17	7	214
28-Jan-13	94	43	65	17	7	226
29-Jan-13	94	41	66	19	7	227
30-Jan-13	96	40	72	20	8	235
31-Jan-13	93	42	70	19	7	231
01-Feb-13	94	44	70	20	8	235
02-Feb-13	91	48	69	17	8	232
03-Feb-13	85	46	63	16	7	216
04-Feb-13	83	65	73	16	6	243
05-Feb-13	91	41	80	16	6	235
06-Feb-13	104	39	75	16	6	239
07-Feb-13	97	35	64	18	7	220
08-Feb-13	108	33	58	18	6	223
09-Feb-13	107	42	54	20	4	227
10-Feb-13	97	34	38	16	5	190
11-Feb-13	105	48	47	23	5	227
12-Feb-13	106	40	57	12	5	221
13-Feb-13	102	34	53	17	5	210
14-Feb-13	100	34	55	18	4	212
15-Feb-13	103	30	46	13	4	196
16-Feb-13	99	21	32	16	4	173
17-Feb-13	98	32	35	18	4	187
18-Feb-13	98	36	44	20	8	206
19-Feb-13	99	36	52	20	5	212
20-Feb-13	98	25	49	20	5	197
21-Feb-13	98	40	52	24	5	218
22-Feb-13	102	43	58	19	5	228
23-Feb-13	104	26	57	15	5	207
24-Feb-13	103	32	50	22	4	211
25-Feb-13	102	46	54	22	4	228
26-Feb-13	106	51	61	22	4	243
27-Feb-13	109	51	61	13	4	238
28-Feb-13	108	44	61	16	4	233
01-Mar-13	115	39	66	16	4	239
02-Mar-13	122	53	70	23	4	271
03-Mar-13	120	39	59	19	4	241
04-Mar-13	123	59	65	24	4	274
05-Mar-13	129	58	64	21	4	276
06-Mar-13	136	56	73	22	4	291
07-Mar-13	138	60	68	25	4	295
08-Mar-13	143	54	77	20	4	297
09-Mar-13	143	54	76	20	4	297
10-Mar-13	141	41	71	17	3	273
11-Mar-13	145	59	78	25	4	310
12-Mar-13	144	58	84	21	4	310
13-Mar-13	142	61	90	22	4	319
14-Mar-13	140	60	89	24	4	317
15-Mar-13	143	41	87	25	5	300
16-Mar-13	137	36	80	23	5	280
17-Mar-13	135	44	75	17	4	276
18-Mar-13	129	57	88	23	4	302
19-Mar-13	136	52	85	23	4	301
20-Mar-13	141	52	87	23	5	307
21-Mar-13	146	63	88	26	4	327
22-Mar-13	149	46	79	27	4	304
23-Mar-13	148	46	86	27	5	311
24-Mar-13	148	37	83	21	4	292
25-Mar-13	158	48	92	25	4	325
26-Mar-13	157	43	83	29	5	317
27-Mar-13	139	24	71	25	4	263
28-Mar-13	142	32	74	24	4	275
29-Mar-13	143	36	79	33	4	295
30-Mar-13	133	50	86	37	5	312
31-Mar-13	139	43	72	30	7	292
01-Apr-13	137	43	83	32	6	300
02-Apr-13	136	42	79	29	4	290
03-Apr-13	135	42	80	38	4	299
04-Apr-13	133	44	78	38	5	297
05-Apr-13	127	48	87	37	4	303
06-Apr-13	127	40	80	35	4	285
07-Apr-13	127	33	66	36	4	265
08-Apr-13	136	46	71	41	4	298
09-Apr-13	137	60	70	44	3	303
10-Apr-13	126	47	79	62	3	308
11-Apr-13	122	43	76	44	4	289
12-Apr-13	123	49	69	39	4	284
13-Apr-13	121	53	65	35	4	278
14-Apr-13	124	31	49	36	3	242
15-Apr-13	134	33	50	48	3	288
16-Apr-13	140	40	55	31	4	269
17-Apr-13	143	45	64	38	5	295
18-Apr-13	143	46	65	40	8	302
19-Apr-13	137	35	69	33	5	279
20-Apr-13	136	37	52	27	6	258
21-Apr-13	131	31	48	26	5	239
22-Apr-13	133	39	55	34	5	286
23-Apr-13	137	67	57	37	6	304
24-Apr-13	147	63	67	38	5	319
25-Apr-13	156	54	58	36	4	307
26-Apr-13	170	39	57	29	5	299
27-Apr-13	171	40	69	46	4	320
28-Apr-13	159	30	32	40	4	265
29-Apr-13	160	39	48	46	6	298
30-Apr-13	167	38	58	51	4	318
01-May-13	166	29	44	48	6	293
02-May-13	165	39	55	55	4	319
03-May-13	164	34	54	52	8	312
04-May-13	169	40	57	47	6	319
05-May-13	170	41	51	45	9	317
06-May-13	177	57	64	37	10	344
07-May-13	173	69	61	37	9	348
08-May-13	182	64	64	43	9	362
09-May-13	198	49	56	43	11	356
10-May-13	214	43	45	49	10	360
11-May-13	211	32	43	49	11	346
12-May-13	217	26	27	44	13	327
13-May-13	202	50	40	54	14	360
14-May-13	202	47	39	52	16	356
15-May-13	203	50	37	50	14	355
16-May-13	204	49	43	47	13	356
17-May-13	217	43	53	47	14	374
18-May-13	239	49	54	54	14	410
19-May-13	253	31	31	43	14	372
20-May-13	267	50	35	49	14	415
21-May-13	275	47	31	53	12	418
22-May-13	279	44	33	57	12	425
23-May-13	275	44	34	54	13	420
24-May-13	278	44	40	58	18	437
25-May-13	281	41	36	53	22	432
26-May-13	262	30	26	59	15	392
27-May-13	275	31	30	44	13	395
28-May-13	274	41	34	55	13	416
29-May-13	267	45	31	63	17	422
30-May-13	258	41	31	66	19	415
31-May-13	265	48	32	63	22	430
01-Jun-13	280	41	32	66	19	437
02-Jun-13	288	25	25	70	17	424
03-Jun-13	290	33	36	76	16	451
04-Jun-13	292	35	39	73	14	452
05-Jun-13	292	33	46	71	14	456
06-Jun-13	278	27	35	71	12	423
07-Jun-13	286	28	28	66	13	421
08-Jun-13	296	34	27	58	13	427
09-Jun-13	288	25	25	64	13	414
10-Jun-13	242	28	37	63	15	385
11-Jun-13	268	24	29	59	15	395
12-Jun-13	299	27	34	55	14	428
13-Jun-13	286	23	33	52	13	406
14-Jun-13	296	26	36	52	13	423
15-Jun-13	267	39	36	50	12	404
16-Jun-13	244	38	40	60	13	395
17-Jun-13	169	52	56	59	14	350
18-Jun-13	184	63	60	57	15	378
19-Jun-13	206	71	67	59	16	419
20-Jun-13	257	66	64	59	17	464
21-Jun-13	271	61	68	63	15	478
22-Jun-13	278	57	60	66	16	476
23-Jun-13	280	57	43	63	17	461
24-Jun-13	260	60	50	68	16	455
25-Jun-13	275	52	62	75	17	480
26-Jun-13	280	60	63	69	18	490
27-Jun-13	248	57	65	71	24	464
28-Jun-13	274	60	69	77	26	506
29-Jun-13	277	55	71	75	26	504
30-Jun-13	263	47	62	72	24	468
01-Jul-13	280	36	76	77	24	492
02-Jul-13	287	39	70	81	21	497
03-Jul-13	284	42	72	83	20	501
04-Jul-13	291	49	70	83	19	511
05-Jul-13	294	53	82	80	19	527
06-Jul-13	255	51	75	75	23	478
07-Jul-13	284	45	68	72	24	492
08-Jul-13	276	48	67	76	21	489
09-Jul-13	294	41	67	61	23	484
10-Jul-13	289	38	61	66	24	478
11-Jul-13	286	36	55	76	19	472
12-Jul-13	289	46	60	76	17	488
13-Jul-13	295	41	65	79	19	498
14-Jul-13	296	34	56	77	20	483
15-Jul-13	297	41	65	76	18	497
16-Jul-13	296	46	57	77	20	496
17-Jul-13	294	60	60	78	20	512
18-Jul-13	287	64	61	80	21	513
19-Jul-13	286	72	73	81	22	533
20-Jul-13	271	68	85	71	20	515
21-Jul-13	290	70	91	71	21	544
22-Jul-13	293	79	99	67	21	558
23-Jul-13	298	70	97	68	20	553
24-Jul-13	292	81	107	70	20	570
25-Jul-13	276	79	112	68	20	555
26-Jul-13	292	77	124	70	19	581
27-Jul-13	295	108	119	66	19	608
28-Jul-13	301	104	112	67	18	601
29-Jul-13	299	107	124	68	16	613
30-Jul-13	308	115	128	74	16	641
31-Jul-13	302	106	138	83	17	646
01-Aug-13	291	116	150	70	17	644
02-Aug-13	296	98	170	71	16	651
03-Aug-13	290	107	185	78	15	675
04-Aug-13	302	111	174	80	16	683
05-Aug-13	286	109	185	72	16	668
06-Aug-13	291	104	191	72	21	679
07-Aug-13	296	109	194	74	21	694
08-Aug-13	266	106	202	77	22	673
09-Aug-13	279	107	199	76	23	684
10-Aug-13	299	104	197	71	23	694
11-Aug-13	301	98	178	68	24	669
12-Aug-13	296	103	168	68	21	656
13-Aug-13	291	106	166	73	20	656
14-Aug-13	290	119	155	72	19	653
15-Aug-13	289	104	132	74	19	617
16-Aug-13	313	108	142	76	18	657
17-Aug-13	298	88	164	74	19	642
18-Aug-13	308	112	157	73	19	669
19-Aug-13	313	110	159	73	18	672
20-Aug-13	314	98	168	67	17	664
21-Aug-13	312	95	161	69	15	651
22-Aug-13	319	91	167	81	15	672
23-Aug-13	316	92	177	87	15	688
24-Aug-13	314	87	177	83	16	676
25-Aug-13	297	85	158	84	16	640
26-Aug-13	314	97	161	84	15	671
27-Aug-13	314	123	177	80	19	712
28-Aug-13	315	127	165	79	20	705
29-Aug-13	312	123	160	85	19	699
30-Aug-13	316	114	161	88	18	697
31-Aug-13	302	106	138	83	17	646
01-Sep-13	301	115	115	78	17	626
02-Sep-13	306	126	127	87	18	663
03-Sep-13	295	130	112	77	18	632
04-Sep-13	285	125	114	84	20	628
05-Sep-13	282	114	108	87	22	613
06-Sep-13	276	109	118	85	23	610
07-Sep-13	263	125	101	91	23	604
08-Sep-13	241	108	79	88	19	534
09-Sep-13	244	83	76	79	18	499
10-Sep-13	243	109	82	82	17	534
11-Sep-13	249	93	96	78	17	532
12-Sep-13	249	101	107	76	20	551
13-Sep-13	246	90	105	71	16	528
14-Sep-13	246	76	109	71	15	517
15-Sep-13	221	61	111	64	15	473
16-Sep-13	220	62	145	71	16	514
17-Sep-13	209	63	141	76	18	507
18-Sep-13	202	57	149	75	17	499
19-Sep-13	201	46	156	69	17	489
20-Sep-13	201	39	162	67	15	484
21-Sep-13	183	46	165	60	15	469
22-Sep-13	187	70	160	63	17	498
23-Sep-13	213	90	175	66	16	559
24-Sep-13	217	90	165	72	15	558
25-Sep-13	217	92	166	72	15	562
26-Sep-13	208	83	159	72	17	538
27-Sep-13	199	88	146	64	19	516
28-Sep-13	265	87	135	54	17	558
29-Sep-13	201	78	121	48	17	466
30-Sep-13	195	91	126	46	19	477
01-Oct-13	193	88	126	54	16	475
02-Oct-13	191	74	111	59	14	449
03-Oct-13	190	75	122	60	13	460
04-Oct-13	184	76	132	68	14	474
05-Oct-13	185	90	143	74	16	507
06-Oct-13	181	95	124	75	20	496
07-Oct-13	180	101	130	74	22	507
08-Oct-13	179	102	133	66	19	500
09-Oct-13	177	102	117	63	19	478
10-Oct-13	176	103	130	66	19	494
11-Oct-13	175	92	130	67	17	481
12-Oct-13	179	88	106	52	16	441
13-Oct-13	165	68	103	48	13	396
14-Oct-13	164	93	118	44	15	434
15-Oct-13	155	107	125	69	13	470
16-Oct-13	145	109	119	78	13	464
17-Oct-13	144	94	115	73	14	440
18-Oct-13	142	78	120	65	16	421
19-Oct-13	133	82	116	71	14	416
20-Oct-13	133	69	89	65	15	371
21-Oct-13	132	64	99	61	14	370
22-Oct-13	128	52	79	58	12	329
23-Oct-13	126	58	70	55	13	322
24-Oct-13	186	55	71	56	14	382
25-Oct-13	125	57	89	81	12	363
26-Oct-13	123	55	97	59	13	348
27-Oct-13	121	72	90	67	13	363
28-Oct-13	123	84	128	74	12	421
29-Oct-13	120	68	124	67	14	393
30-Oct-13	118	64	108	64	12	367
31-Oct-13	117	68	108	59	12	364
01-Nov-13	120	62	95	56	12	346
02-Nov-13	116	41	74	63	13	306
03-Nov-13	113	27	69	52	15	277
04-Nov-13	118	32	68	51	14	283
05-Nov-13	119	52	83	46	11	310
06-Nov-13	119	55	103	43	13	333
07-Nov-13	114	52	103	40	12	321
08-Nov-13	116	51	104	40	13	324
09-Nov-13	116	56	107	39	11	329
10-Nov-13	116	63	100	36	12	327
11-Nov-13	117	61	111	37	11	337
12-Nov-13	116	56	107	44	11	335
13-Nov-13	113	70	106	45	11	345
14-Nov-13	114	81	107	38	10	351
15-Nov-13	110	61	92	40	10	312
16-Nov-13	109	63	84	35	11	303
17-Nov-13	108	54	63	27	9	262
18-Nov-13	108	73	79	29	9	297
19-Nov-13	108	81	92	30	9	320
20-Nov-13	109	72	96	37	9	324
21-Nov-13	108	80	96	36	9	329
22-Nov-13	109	83	93	29	10	324
23-Nov-13	105	82	89	31	10	317
24-Nov-13	106	55	68	23	9	261
25-Nov-13	106	68	84	27	10	294
26-Nov-13	106	77	89	33	10	315
27-Nov-13	107	64	86	33	10	301
28-Nov-13	104	59	92	34	10	299
29-Nov-13	104	57	107	40	9	317
30-Nov-13	106	68	103	32	10	319
01-Dec-13	104	66	83	29	10	291
02-Dec-13	104	72	87	31	11	305
03-Dec-13	103	56	91	35	10	295
04-Dec-13	104	61	81	32	10	288
05-Dec-13	106	61	91	22	8	287
06-Dec-13	106	64	108	22	8	308
07-Dec-13	106	58	86	23	8	281
08-Dec-13	105	58	77	18	8	266
09-Dec-13	106	54	87	17	7	271
10-Dec-13	107	57	87	18	8	276
11-Dec-13	109	62	94	17	8	291
12-Dec-13	108	60	81	16	8	273
13-Dec-13	107	57	81	17	8	269
14-Dec-13	109	62	93	21	8	293
15-Dec-13	103	51	78	22	8	262
16-Dec-13	106	51	96	14	8	275
17-Dec-13	105	66	88	16	8	284
18-Dec-13	104	69	97	15	7	293
19-Dec-13	106	70	98	18	8	300
20-Dec-13	106	59	95	19	8	287
21-Dec-13	106	55	90	18	8	276
22-Dec-13	102	47	67	22	7	244
23-Dec-13	103	45	88	27	8	271
24-Dec-13	104	48	102	17	7	279
25-Dec-13	108	55	95	33	7	298
26-Dec-13	107	55	86	18	7	273
27-Dec-13	106	48	95	17	7	273
28-Dec-13	110	48	93	18	7	276
29-Dec-13	105	46	74	16	7	248
30-Dec-13	101	38	73	19	7	238
31-Dec-13	102	46	80	21	7	256
01-Jan-14	97	41	67	17	7	229
02-Jan-14	99	51	74	16	7	247
03-Jan-14	99	66	84	17	6	273
04-Jan-14	99	59	84	16	5	263
05-Jan-14	97	48	77	17	6	245
06-Jan-14	99	54	98	18	6	276
07-Jan-14	97	63	89	17	5	272
08-Jan-14	97	63	89	22	7	277
09-Jan-14	99	67	94	21	6	287
10-Jan-14	100	57	106	23	6	292
11-Jan-14	97	42	117	18	6	280
12-Jan-14	97	45	82	16	7	248
13-Jan-14	96	57	90	19	7	268
14-Jan-14	96	57	79	17	7	255
15-Jan-14	98	63	83	20	6	270
16-Jan-14	97	64	86	20	7	273
17-Jan-14	97	54	88	19	7	265
18-Jan-14	96	53	82	16	7	253
19-Jan-14	93	53	71	14	7	238
20-Jan-14	92	64	77	16	7	256
21-Jan-14	90	51	78	13	7	239
22-Jan-14	101	42	80	16	6	246
23-Jan-14	86	51	81	17	6	240
24-Jan-14	85	46	83	19	5	238
25-Jan-14	82	40	76	18	4	220
26-Jan-14	80	34	66	19	4	202
27-Jan-14	81	49	83	16	4	233
28-Jan-14	82	51	85	17	4	239
29-Jan-14	89	48	86	17	5	245
30-Jan-14	87	60	92	18	4	261
31-Jan-14	87	49	88	18	4	247
01-Feb-14	88	58	89	20	4	259
02-Feb-14	87	64	67	19	4	240
03-Feb-14	92	80	89	15	4	280
04-Feb-14	94	78	96	17	4	289
05-Feb-14	93	77	96	17	4	287
06-Feb-14	90	74	92	19	4	279
07-Feb-14	101	63	92	16	4	275
08-Feb-14	101	55	89	21	4	269
09-Feb-14	99	64	74	17	5	260
10-Feb-14	99	61	84	20	5	269
11-Feb-14	97	54	92	17	4	264
12-Feb-14	101	59	94	15	4	273
13-Feb-14	101	49	96	16	4	265
14-Feb-14	103	37	93	16	4	253
15-Feb-14	103	46	93	16	4	262
16-Feb-14	103	43	88	18	4	256
17-Feb-14	104	67	96	22	5	295
18-Feb-14	107	72	98	19	7	303
19-Feb-14	106	70	97	22	4	299
20-Feb-14	115	69	97	21	4	306
21-Feb-14	104	57	92	20	4	277
22-Feb-14	106	52	86	22	4	270
23-Feb-14	105	53	80	18	4	260
24-Feb-14	108	57	83	21	3	272
25-Feb-14	109	56	92	23	4	284
26-Feb-14	108	59	105	21	4	297
27-Feb-14	107	42	104	17	3	273
28-Feb-14	87	49	88	18	4	247
01-Mar-14	105	51	93	20	4	273
02-Mar-14	106	47	68	20	4	245
03-Mar-14	109	49	81	21	4	262
04-Mar-14	108	46	82	19	4	258
05-Mar-14	110	46	80	23	4	263
06-Mar-14	110	47	78	24	4	262
