Date	NR	WR	SR	ER	NER	Total
02-Dec-20	36	34	85	4.3	0.1	159
03-Dec-20	36	32	56	4.2	0.1	128
04-Dec-20	35	31	65	4.5	0.1	136
05-Dec-20	33	31	74	4.7	0.1	143
06-Dec-20	30	31	77	4.5	0.1	143
07-Dec-20	28	32	63	4.3	0.1	127
08-Dec-20	33	30	72	4.3	0.1	140
09-Dec-20	32	29	78	4.3	0.1	143
10-Dec-20	32	37	100	3.9	0.1	172
11-Dec-20	26	15	104	4.2	0.1	148
12-Dec-20	32	17	103	3.9	0.1	156
13-Dec-20	31	22	91	4.4	0.1	148
14-Dec-20	32	17	97	4.8	0.1	151
15-Dec-20	32	21	94	4.2	0.1	151
16-Dec-20	29	22	69	4	0.1	124
17-Dec-20	33	29	66	4.2	0	132
18-Dec-20	38	31	86	4.5	0	160
19-Dec-20	37	33	79	4.4	1.5	154
20-Dec-20	32	32	80	4.6	0	148
21-Dec-20	35	33	96	4.5	0	168
22-Dec-20	34	31	92	4.6	0	162
23-Dec-20	36	31	89	4.4	0.1	161
24-Dec-20	35	31	96	4.4	0	166
25-Dec-20	31	31	95	4.4	0	161
26-Dec-20	32	31	101	4.5	0	168
27-Dec-20	33	31	97	4.5	0.1	166
28-Dec-20	37	32	91	4.4	0.1	165
29-Dec-20	37	31	87	4.6	0.1	160
30-Dec-20	35	29	92	4.6	0.1	161
31-Dec-20	30	28	64	4.4	0.1	126
01-Jan-21	34	26	82	4.4	0	146
02-Jan-21	23	27	75	4.5	0.1	129
03-Jan-21	22	26	77	4.4	0.1	129
04-Jan-21	17	21	84	4.2	0.2	127
05-Jan-21	10	22	75	4.4	0.1	111
06-Jan-21	24	28	45	4.4	0.1	102
07-Jan-21	30	24	45	4.7	0.1	104
08-Jan-21	34	27	67	4.3	0.1	132
09-Jan-21	25	19	64	4.8	0.1	113
10-Jan-21	36	24	80	4.5	0.1	144
11-Jan-21	39	31	65	4.4	0.1	140
12-Jan-21	41	34	73	4.4	0.1	152
13-Jan-21	40	36	77	4.8	0	158
14-Jan-21	31	35	83	4.6	0.1	154
15-Jan-21	36	33	90	4.4	0.1	163
16-Jan-21	36	32	87	4.3	0.1	159
17-Jan-21	35	30	104	4.3	0.1	173
18-Jan-21	15	30	109	4.6	0.1	159
19-Jan-21	29	31	103	4.2	0	167
20-Jan-21	37	33	103	4.3	0.1	177
21-Jan-21	41	35	97	4.4	0.1	177
22-Jan-21	37	34	89	4.6	0.2	165
23-Jan-21	31	33	97	4.6	0.2	166
24-Jan-21	36	33	105	4.3	0.1	178
25-Jan-21	36	33	108	4.6	0.2	183
26-Jan-21	38	34	109	4.7	0.2	186
27-Jan-21	40	37	104	4.2	0.1	184
28-Jan-21	39	35	102	4.4	0.1	180
29-Jan-21	40	36	97	4.2	0.1	177
30-Jan-21	42	36	98	4.6	0.2	181
31-Jan-21	43	36	98	4.7	0.1	182
01-Feb-21	42	36	105	4.5	0.2	187
02-Feb-21	41	36	102	4.9	0.2	184
03-Feb-21	38	35	104	4.7	0.2	181
04-Feb-21	34	35	110	4.6	0.2	183
05-Feb-21	39	34	111	4.3	0.2	188
06-Feb-21	44	37	108	4.2	0.2	194
07-Feb-21	45	38	102	4.9	0.2	190
08-Feb-21	46	39	110	4.8	0.2	200
09-Feb-21	42	37	111	4.5	0.2	195
10-Feb-21	44	37	116	5.2	0.2	201
11-Feb-21	40	35	111	5.2	0.2	192
12-Feb-21	42	37	116	4.5	0.2	200
13-Feb-21	42	36	119	4.5	0.2	202
14-Feb-21	43	35	110	4.5	0.2	193
15-Feb-21	43	34	109	3.5	0.1	189
16-Feb-21	40	31	106	4.7	0.2	181
17-Feb-21	44	34	106	4.5	0.1	189
18-Feb-21	43	33	94	4.5	0.2	175
19-Feb-21	42	35	66	4.6	0.1	148
20-Feb-21	41	38	91	4.5	0.2	175
21-Feb-21	41	38	74	4.5	0.2	157
22-Feb-21	43	38	98	4.5	0.2	185
23-Feb-21	41	37	113	5.4	0.2	197
24-Feb-21	44	39	114	4.5	0.1	201
25-Feb-21	45	38	115	4.6	0.1	203
26-Feb-21	47	39	109	4.7	0.1	199
27-Feb-21	47	39	106	5.1	0.1	197
28-Feb-21	49	39	114	4.6	0.1	206
01-Mar-21	50	39	109	4.6	0.2	203
02-Mar-21	51	41	109	4.6	0.2	205
03-Mar-21	50	40	112	4.8	0.2	207
04-Mar-21	49	40	112	4.8	0.2	206
05-Mar-21	49	39	120	4.6	0.1	213
06-Mar-21	48	39	117	5.1	0.2	209
07-Mar-21	43	40	111	4.9	0.2	198
08-Mar-21	43	39	110	4.5	0.2	197
09-Mar-21	42	38	122	4.5	0.2	207
10-Mar-21	44	37	116	4.5	0.2	202
11-Mar-21	48	35	113	5.3	0.1	201
12-Mar-21	40	29	113	5.3	0.2	188
13-Mar-21	43	39	113	4.7	0	199
14-Mar-21	48	38	110	4.8	0.2	200
15-Mar-21	42	37	116	5.1	0.2	200
16-Mar-21	43	36	111	5.1	0.2	196
17-Mar-21	44	35	103	5	0.2	187
18-Mar-21	40	31	101	5.1	0.2	178
19-Mar-21	38	32	103	5.2	0.2	178
20-Mar-21	47	34	105	5	0.2	192
21-Mar-21	42	31	105	5	0.2	183
22-Mar-21	35	35	101	5	0.1	175
23-Mar-21	47	34	114	4.5	0.2	200
24-Mar-21	48	37	108	5.1	0.2	199
25-Mar-21	44	38	101	5.2	0.2	188
26-Mar-21	51	40	103	5.2	0.2	199
27-Mar-21	48	39	102	5.4	0.2	194
28-Mar-21	50	38	100	5.4	0.2	193
29-Mar-21	50	39	102	5.1	0.2	195
30-Mar-21	47	39	102	4.7	0	192
31-Mar-21	53	40	113	5	0.1	210
01-Apr-21	54	42	119	5.2	0.2	221
02-Apr-21	51	40	118	5.4	0.2	214
03-Apr-21	53	41	113	5.4	0.2	213
04-Apr-21	51	40	108	5.4	0	205
05-Apr-21	48	40	103	5.4	0.2	195
06-Apr-21	44	38	98	5.1	0.2	185
07-Apr-21	49	38	107	5	0.2	199
08-Apr-21	52	35	100	4.3	0.2	191
09-Apr-21	50	37	108	4.9	0.2	200
10-Apr-21	51	37	110	5	0.2	202
11-Apr-21	51	36	108	5	0.2	200
12-Apr-21	52	37	100	5.2	0.2	195
13-Apr-21	48	37	95	5.3	0.2	186
14-Apr-21	48	34	90	5	0.2	177
15-Apr-21	51	37	109	5.1	0.2	202
16-Apr-21	43	39	111	4.6	0.2	198
17-Apr-21	50	39	109	4.9	0.1	202
18-Apr-21	51	40	106	5	0.2	202
19-Apr-21	44	39	111	5.6	0.2	201
20-Apr-21	42	35	93	5.3	0.2	176
21-Apr-21	49	36	104	5	0.2	194
22-Apr-21	53	40	96	4.9	0.2	195
23-Apr-21	41	38	94	5.1	0.2	178
24-Apr-21	52	37	106	5.1	0.2	200
25-Apr-21	53	40	108	4.9	0.2	206
26-Apr-21	54	39	108	5	0.2	206
27-Apr-21	52	39	105	5.4	0.2	201
28-Apr-21	48	37	104	5.6	0.2	196
29-Apr-21	43	34	102	5.2	0.2	185
30-Apr-21	45	36	107	4.9	0.2	192
01-May-21	44	31	98	5	0.2	178
02-May-21	37	32	102	4.9	0.1	177
03-May-21	48	37	103	4.8	0.1	193
04-May-21	48	38	97	4.9	0.1	187
05-May-21	51	39	104	4.8	0.2	198
06-May-21	39	37	103	5.4	0.2	185
07-May-21	51	35	99	5.2	0.1	191
08-May-21	50	36	109	5.1	0.2	199
09-May-21	49	35	102	4.9	0.3	190
10-May-21	47	40	97	5.1	0.2	189
11-May-21	46	43	95	4.9	0.2	189
12-May-21	44	41	101	4.9	0.2	191
13-May-21	48	40	91	4.8	0.2	183
14-May-21	50	40	106	5.2	0.2	201
15-May-21	47	35	87	5.3	0.2	174
16-May-21	50	27	83	5.1	0.2	165
17-May-21	39	24	110	5	0.2	178
18-May-21	24	18	112	5	0.1	160
19-May-21	33	29	107	5	0.1	174
20-May-21	46	38	92	4.7	0.2	181
21-May-21	49	40	90	5	0.2	185
22-May-21	40	39	86	5.3	0.2	171
23-May-21	53	39	106	5.1	0.2	203
24-May-21	56	38	88	5.1	0.3	188
25-May-21	58	39	92	4.7	0.1	193
26-May-21	53	37	91	4.6	0.2	186
27-May-21	51	36	96	4.6	0.2	188
28-May-21	50	34	110	4.6	0.2	199
29-May-21	51	38	107	5.1	0.2	201
30-May-21	48	38	107	5.2	0.3	198
31-May-21	51	38	113	5.2	0.1	207
01-Jun-21	47	37	106	4.9	0.1	195
02-Jun-21	50	38	105	5.1	0.2	197
03-Jun-21	54	38	75	5.1	0.2	173
04-Jun-21	51	34	85	5.1	0.2	175
05-Jun-21	45	34	93	5.1	0.1	176
06-Jun-21	52	34	96	4.9	0.1	187
07-Jun-21	53	36	111	5.5	0.1	205
08-Jun-21	52	38	109	5.3	0.1	204
09-Jun-21	51	35	88	4.8	0.2	179
10-Jun-21	51	33	94	4.9	0.3	183
11-Jun-21	49	35	93	4.9	0.1	182
12-Jun-21	50	34	88	4.8	0.1	177
13-Jun-21	48	33	81	4.8	0.2	167
14-Jun-21	48	33	73	4.7	0.2	159
15-Jun-21	47	35	84	4.9	0.2	171
16-Jun-21	49	34	87	4.8	0.2	175
17-Jun-21	36	28	83	4.8	0.2	151
18-Jun-21	42	24	88	4.8	0.1	159
19-Jun-21	49	23	89	4.7	0.2	165
20-Jun-21	50	28	111	5.1	0.2	195
21-Jun-21	50	32	110	5.2	0.2	197
22-Jun-21	52	31	98	4.1	0.3	185
23-Jun-21	52	28	91	4.7	0.2	176
24-Jun-21	51	29	89	5.2	0.2	174
25-Jun-21	53	32	96	4.9	0.2	186
26-Jun-21	52	33	79	5	0.2	169
27-Jun-21	50	32	56	5.1	0.3	142
28-Jun-21	51	31	91	5.2	0.2	178
29-Jun-21	55	37	108	5.1	0.1	206
30-Jun-21	54	38	109	4.2	0.1	206
01-Jul-21	49	35	79	4.7	0.1	168
02-Jul-21	52	35	75	5.3	0.1	167
03-Jul-21	51	36	97	5	0.1	189
04-Jul-21	54	37	90	4.7	0.1	186
05-Jul-21	53	36	87	5.7	0.2	182
06-Jul-21	54	37	99	5.2	0.2	195
07-Jul-21	49	38	101	5	0.2	193
08-Jul-21	52	31	81	3.9	0.2	168
09-Jul-21	55	29	73	4.5	0.2	162
10-Jul-21	52	33	74	4.8	0.1	164
11-Jul-21	43	23	51	4.5	0.2	122
12-Jul-21	43	31	67	4.6	0.3	145
13-Jul-21	47	35	62	4.6	0.2	148
14-Jul-21	51	34	62	4.8	0.2	151
15-Jul-21	55	34	65	4.9	0.2	160
16-Jul-21	53	35	79	5.2	0.2	173
17-Jul-21	49	34	83	5.4	0.1	171
18-Jul-21	48	23	57	4.6	0.2	133
19-Jul-21	43	28	90	4.7	0.2	166
20-Jul-21	37	20	82	4.2	0.1	143
21-Jul-21	42	21	51	4.4	0.2	118
22-Jul-21	46	24	44	4.6	0.3	119
23-Jul-21	47	21	69	4.4	0.3	143
24-Jul-21	49	24	91	4.5	0.3	169
25-Jul-21	45	17	94	4.9	0.2	161
26-Jul-21	45	20	97	4.2	0.2	166
27-Jul-21	28	18	98	4	0.2	148
28-Jul-21	26	17	98	4	0.2	145
29-Jul-21	33	13	84	3.9	0.2	133
30-Jul-21	43	16	92	3.9	0.1	155
31-Jul-21	42	18	78	3.8	0.2	142
01-Aug-21	37	17	88	4.3	0.2	146
02-Aug-21	42	15	99	5.1	0.2	160
03-Aug-21	48	21	96	4.7	0.2	170
04-Aug-21	48	22	94	4.4	0.3	169
05-Aug-21	53	25	87	4.3	0.3	169
06-Aug-21	52	23	92	4.6	0.3	171
07-Aug-21	49	29	100	4.7	0.2	183
08-Aug-21	52	29	100	4.2	0.2	186
09-Aug-21	51	27	102	4.9	0.2	184
10-Aug-21	55	28	86	4.9	0.2	174
11-Aug-21	56	28	101	4.4	0.2	190
12-Aug-21	58	33	82	4.1	0.2	176
13-Aug-21	58	34	79	4.2	0.1	175
14-Aug-21	58	35	88	4.2	0.2	186
15-Aug-21	57	35	77	4.2	0.2	174
16-Aug-21	59	35	67	4.2	0.1	165
17-Aug-21	60	31	61	4	0.2	157
18-Aug-21	60	23	83	4.3	0.3	170
19-Aug-21	57	24	91	4.4	0.2	177
20-Aug-21	52	24	80	4.2	0.2	161
21-Aug-21	48	22	65	4.3	0.2	140
22-Aug-21	38	30	94	4.2	0.2	167
23-Aug-21	54	35	98	5	0.1	192
24-Aug-21	55	35	104	3.9	0.2	198
25-Aug-21	57	35	89	4.7	0.2	186
26-Aug-21	56	33	89	4.5	0.1	183
27-Aug-21	59	34	79	4.2	0.1	176
28-Aug-21	58	34	56	4.2	0.3	153
29-Aug-21	54	32	64	4.3	0.2	154
30-Aug-21	39	27	61	4.5	0.2	132
31-Aug-21	54	27	82	4.9	0.3	169
01-Sep-21	53	29	97	4.9	0.2	184
02-Sep-21	45	31	80	5.1	0.1	162
03-Sep-21	35	32	66	5.1	0.3	138
04-Sep-21	51	34	80	4.8	0.2	170
05-Sep-21	57	31	80	4.5	0.3	173
06-Sep-21	52	32	66	4.2	0.2	154
07-Sep-21	58	29	74	4.2	0.2	166
08-Sep-21	57	29	90	4.7	0.2	181
09-Sep-21	54	23	103	4.3	0.3	185
10-Sep-21	50	26	99	4.3	0.3	179
11-Sep-21	44	28	89	5	0.3	166
12-Sep-21	48	28	89	4.6	0.4	170
13-Sep-21	52	29	81	3.6	0.3	166
14-Sep-21	47	30	89	3.8	0.3	171
15-Sep-21	57	25	95	4	0.3	182
16-Sep-21	60	29	103	4.4	0.1	197
17-Sep-21	60	29	103	4.4	0.1	197
18-Sep-21	58	27	99	4.5	0.2	188
19-Sep-21	48	30	97	4.6	0.2	180
20-Sep-21	49	28	99	4.5	0.3	182
21-Sep-21	37	29	87	4.5	0.2	158
22-Sep-21	42	33	83	4.5	0.3	162
23-Sep-21	42	27	85	4.6	0.3	159
24-Sep-21	36	33	71	4.7	0.3	146
25-Sep-21	56	32	97	4.8	0.3	190
26-Sep-21	59	30	84	4.5	0.3	176
27-Sep-21	54	26	65	4.3	0.3	150
28-Sep-21	62	31	79	4.5	0.3	176
29-Sep-21	59	25	95	4.4	0.1	183
30-Sep-21	55	29	92	4	0.3	180
01-Oct-21	55	39	87	4.4	0.3	185
02-Oct-21	61	35	92	4.4	0.2	192
03-Oct-21	66	40	98	4.6	0.2	209
04-Oct-21	65	38	95	4.9	0.2	203
05-Oct-21	62	37	83	4.6	0.2	188
06-Oct-21	60	40	77	4.6	0.3	181
07-Oct-21	64	38	87	4.7	0.3	193
08-Oct-21	64	40	83	4.7	0.2	191
09-Oct-21	65	37	73	4.7	0.2	181
10-Oct-21	66	38	94	4.9	0.3	203
11-Oct-21	64	41	89	3.9	0.3	197
12-Oct-21	61	41	97	5	0.3	205
13-Oct-21	64	38	95	4.5	0.2	202
14-Oct-21	65	43	92	4.5	0.3	205
15-Oct-21	67	43	94	4.4	0.3	208
16-Oct-21	66	37	80	4.4	0.3	187
17-Oct-21	56	35	77	4.2	0.3	173
18-Oct-21	51	39	100	4.1	0.3	194
19-Oct-21	55	40	99	4.1	0.2	198
20-Oct-21	66	42	85	4.7	0.2	198
21-Oct-21	67	46	89	4.9	0.2	207
22-Oct-21	66	46	92	4.7	0.2	209
23-Oct-21	60	41	84	4.7	0.3	190
24-Oct-21	52	40	84	4.6	0.3	181
25-Oct-21	68	38	91	4.6	0.3	202
26-Oct-21	64	40	97	4.7	0.2	205
27-Oct-21	59	42	101	4.7	0.3	206
28-Oct-21	63	43	95	4.9	0.3	206
29-Oct-21	65	43	59	4.6	0.3	171
30-Oct-21	67	43	76	4.4	0.3	190
31-Oct-21	65	44	73	4.5	0.3	187
01-Nov-21	64	42	59	4.7	0.3	171
02-Nov-21	55	42	69	4.5	0.3	170
03-Nov-21	59	41	67	4.6	0.3	172
04-Nov-21	60	39	71	4.8	0.3	175
05-Nov-21	54	39	80	4.8	0.3	178
06-Nov-21	56	36	88	5.2	0.3	186
07-Nov-21	55	36	64	4.7	0.3	161
08-Nov-21	56	40	66	4.7	0.3	167
09-Nov-21	56	41	73	4.7	0.3	175
10-Nov-21	53	40	72	4.6	0.3	170
11-Nov-21	58	39	45	4.6	0.3	147
12-Nov-21	58	37	42	4.6	0.3	142
13-Nov-21	57	35	61	4	0.3	156
14-Nov-21	58	34	65	4.7	0.2	161
15-Nov-21	56	35	71	4.5	0.2	166
16-Nov-21	57	34	68	4.6	0.3	164
17-Nov-21	53	27	58	4.4	0.3	143
18-Nov-21	51	20	36	4.7	0.3	112
19-Nov-21	52	20	42	5.2	0.3	119
20-Nov-21	47	29	59	4.4	0.3	140
21-Nov-21	55	33	66	4.4	0.3	158
22-Nov-21	61	35	84	4.2	0.1	184
23-Nov-21	61	38	84	4.4	0.1	188
24-Nov-21	60	42	75	4.8	0.4	181
25-Nov-21	61	42	76	4.7	0.2	183
26-Nov-21	59	41	79	4.6	0.3	183
27-Nov-21	59	40	69	4.7	0.3	174
28-Nov-21	55	40	45	4.8	0.3	146
29-Nov-21	58	37	47	4.4	0.3	146
30-Nov-21	56	30	68	4.8	0.3	159
01-Dec-21	32	16	74	4.8	0	127
02-Dec-21	40	17	74	4.8	0.3	136
03-Dec-21	57	30	79	4.5	0.3	171
04-Dec-21	57	30	80	4.5	0.2	172
05-Dec-21	52	31	77	4.2	0.3	165
06-Dec-21	50	34	87	4.2	0.2	176
07-Dec-21	59	33	93	4.8	0.2	191
08-Dec-21	59	33	90	4.3	0.2	186
09-Dec-21	63	32	65	4.4	0.3	163
10-Dec-21	63	35	75	4.4	0.2	177
11-Dec-21	63	38	83	4.6	0.2	189
12-Dec-21	64	37	81	4.6	0.3	187
13-Dec-21	53	34	76	4.6	0.3	168
14-Dec-21	62	35	70	4.7	0.3	172
15-Dec-21	56	33	77	4.2	0.3	171
16-Dec-21	57	34	99	4.7	0.3	196
17-Dec-21	56	33	98	4.8	0	192
18-Dec-21	67	38	103	4.6	0.3	213
19-Dec-21	68	42	104	4.7	0.3	219
20-Dec-21	66	42	103	4.9	0.3	216
21-Dec-21	64	41	103	4.9	0.3	213
22-Dec-21	61	40	100	4.8	0.2	207
23-Dec-21	36	38	106	4.4	0.3	184
24-Dec-21	48	34	104	5	0.3	191
25-Dec-21	47	35	103	4.6	0.2	190
26-Dec-21	24	34	101	4.5	0.3	164
27-Dec-21	41	30	97	5	0.3	173
28-Dec-21	23	21	101	4.3	0.3	150
29-Dec-21	55	31	95	4.1	0.1	185
30-Dec-21	49	34	94	4.4	0.1	182
31-Dec-21	41	32	67	4.2	0.3	144
01-Jan-22	61	31	76	4.3	0.3	172
02-Jan-22	61	33	89	4.6	0.3	187
03-Jan-22	61	36	97	4.8	0.3	199
04-Jan-22	38	34	102	4.8	0.3	179
05-Jan-22	13	25	102	4.8	0.3	145
06-Jan-22	27	21	101	4.8	0.3	155
07-Jan-22	12	31	92	4.8	0.3	140
08-Jan-22	49	37	79	4.6	0.3	169
09-Jan-22	53	35	89	4.6	0.3	182
10-Jan-22	61	37	96	4.3	0.2	199
11-Jan-22	61	34	92	4	0.2	191
12-Jan-22	66	39	87	3.8	0.2	197
13-Jan-22	70	40	94	3.9	0.2	208
14-Jan-22	62	39	97	4.3	0.2	203
15-Jan-22	64	39	97	4.3	0.3	205
16-Jan-22	65	34	90	4.7	0.4	194
17-Jan-22	68	36	93	4.8	0.3	202
18-Jan-22	66	39	106	4.7	0.2	216
19-Jan-22	63	43	108	4.7	0.3	220
20-Jan-22	63	43	110	4.8	0.2	222
21-Jan-22	56	37	110	4.7	0.4	207
22-Jan-22	63	35	110	4.8	0.3	213
23-Jan-22	63	35	111	4.2	0.2	214
24-Jan-22	72	41	107	4.2	0.3	224
25-Jan-22	75	43	102	4.5	0.3	225
26-Jan-22	79	45	89	4.7	0.3	217
27-Jan-22	79	47	86	4.8	0.3	217
28-Jan-22	83	48	121	4.7	0.4	256
29-Jan-22	82	43	105	5	0.3	234
30-Jan-22	80	47	108	5.1	0.4	240
31-Jan-22	73	45	108	5.4	0.3	232
01-Feb-22	74	45	107	5	0.2	231
02-Feb-22	75	45	107	5	0.3	232
03-Feb-22	69	40	106	4.9	0.3	221
04-Feb-22	77	45	116	4.4	0.1	243
05-Feb-22	78	46	114	5.1	0.2	243
06-Feb-22	79	47	101	5.1	0.4	233
07-Feb-22	72	46	110	5.1	0.4	233
08-Feb-22	68	43	108	5.1	0.4	225
09-Feb-22	77	41	105	4.8	0.4	228
10-Feb-22	85	41	106	4.6	0.3	238
11-Feb-22	88	46	104	5	0.3	244
12-Feb-22	92	48	103	5.3	0.3	247
13-Feb-22	91	48	105	5.3	0.5	250
14-Feb-22	88	46	109	5.2	0.5	248
15-Feb-22	86	43	101	5.2	0.5	236
16-Feb-22	88	43	105	5.1	0.4	241
17-Feb-22	89	43	106	4.8	0.4	244
18-Feb-22	82	42	107	5	0.4	236
19-Feb-22	86	43	113	5	0.4	247
20-Feb-22	88	49	118	4.8	0.4	260
21-Feb-22	87	49	110	5.2	0.3	252
22-Feb-22	85	49	112	5.2	0.5	252
23-Feb-22	78	47	119	5.2	0.4	250
24-Feb-22	81	47	113	5	0.4	246
25-Feb-22	85	46	121	5.1	0.4	258
26-Feb-22	87	47	118	4.8	0.4	257
27-Feb-22	91	46	123	5	0.4	266
28-Feb-22	88	46	126	5.2	0.4	265
01-Mar-22	86	47	125	5.1	0.5	263
02-Mar-22	80	47	120	5.2	0.5	253
03-Mar-22	91	46	118	5.2	0.4	261
04-Mar-22	94	47	119	5.5	0.5	266
05-Mar-22	91	48	119	5.2	0.4	264
06-Mar-22	74	44	114	5.6	0.5	238
07-Mar-22	93	43	106	5.3	0.5	249
08-Mar-22	89	42	113	5.2	0.5	250
09-Mar-22	88	43	119	5.3	0.4	256
10-Mar-22	90	44	108	5.2	0.5	248
11-Mar-22	92	45	109	5.2	0.5	251
12-Mar-22	91	46	107	5.4	0.3	251
13-Mar-22	91	48	114	5.3	0.3	259
14-Mar-22	93	46	117	6	0.4	262
15-Mar-22	94	48	115	5.2	0.4	262
16-Mar-22	95	49	110	5.4	0.5	260
17-Mar-22	95	50	109	5.3	0.4	259
18-Mar-22	94	48	109	5.2	0.4	257
19-Mar-22	97	47	104	5.4	0.4	254
20-Mar-22	89	46	93	4.6	0.4	234
21-Mar-22	89	47	106	4.9	0.4	248
22-Mar-22	93	44	85	5.2	0.4	227
23-Mar-22	92	42	98	4.5	0.4	237
24-Mar-22	92	38	97	5.1	0.3	233
25-Mar-22	93	41	98	4.8	0.3	237
26-Mar-22	98	46	99	4.8	0.4	248
27-Mar-22	97	48	103	4.7	0.4	252
28-Mar-22	99	49	111	5.4	0.3	265
29-Mar-22	100	51	111	5	0.2	267
30-Mar-22	99	48	108	5	0.2	260
31-Mar-22	104	48	111	5	0.1	268
01-Apr-22	102	49	107	4.9	0.4	263
02-Apr-22	103	50	103	4.9	0.2	261
03-Apr-22	101	50	107	4.9	0.2	263
04-Apr-22	101	52	107	5	0.2	266
05-Apr-22	100	51	103	4.5	0.2	260
06-Apr-22	101	50	107	5.2	0.2	264
07-Apr-22	101	50	109	5.4	0.1	266
08-Apr-22	99	48	107	5	0.3	260
09-Apr-22	100	50	101	5.1	0.2	255
10-Apr-22	99	50	93	5.1	0.3	247
11-Apr-22	99	48	101	5	0.3	253
12-Apr-22	100	48	105	5.1	0.4	259
13-Apr-22	91	49	108	4.9	0.2	253
14-Apr-22	91	50	99	5.1	0.2	246
15-Apr-22	100	50	97	5.2	0.5	253
16-Apr-22	101	50	100	5.1	0.5	256
17-Apr-22	101	52	100	5.1	0.4	259
18-Apr-22	98	51	112	5.2	0.4	266
19-Apr-22	96	51	109	5.2	0.5	261
20-Apr-22	89	43	114	5.1	0.3	252
21-Apr-22	92	41	110	4.9	0.5	248
22-Apr-22	101	49	105	5.3	0.3	261
23-Apr-22	100	49	97	5.1	0.3	251
24-Apr-22	97	49	112	5.4	0.4	264
25-Apr-22	95	53	110	5.8	0.4	264
26-Apr-22	102	54	112	5.3	0.5	274
27-Apr-22	103	53	111	5.5	0.5	274
28-Apr-22	105	53	111	5.1	0.7	274
29-Apr-22	108	55	113	4.7	0.8	281
30-Apr-22	101	55	113	4.4	0.5	274
01-May-22	104	53	113	4.4	0.7	274
02-May-22	96	53	114	5.3	0.4	269
03-May-22	98	55	111	5	0.5	269
04-May-22	92	50	100	5.1	0.7	248
05-May-22	92	54	106	5.1	0.8	257
06-May-22	97	51	112	5.1	0.9	267
07-May-22	104	52	107	5.2	0.6	268
08-May-22	104	53	96	5.5	0.8	259
09-May-22	107	50	91	5.6	0.8	255
10-May-22	109	49	90	4.9	0.5	253
11-May-22	105	48	42	4.8	0.5	200
12-May-22	105	50	61	4.3	0.5	221
13-May-22	107	49	89	5	0.2	250
14-May-22	110	53	107	5.1	0	274
15-May-22	108	52	96	5.5	0.2	261
16-May-22	99	50	95	5	0.2	249
17-May-22	104	50	90	5.5	0.2	250
18-May-22	106	48	74	5.4	0.5	233
19-May-22	105	48	77	5.4	0.4	236
20-May-22	97	49	89	5.2	0.4	240
21-May-22	102	50	86	5.1	0.4	243
22-May-22	108	49	109	5.1	0.8	272
23-May-22	82	44	116	5.2	0.6	248
24-May-22	100	48	116	5.4	0.7	270
25-May-22	104	49	114	5.5	0.5	273
26-May-22	107	51	114	5.5	0.7	277
27-May-22	105	51	120	5.3	0.7	282
28-May-22	105	50	110	5	0.7	270
29-May-22	104	48	120	5	0.8	278
30-May-22	108	49	119	5	0.7	281
31-May-22	109	51	103	4.9	0.4	268
01-Jun-22	109	51	114	4.5	0.5	279
02-Jun-22	104	52	115	4.9	0.5	277
03-Jun-22	110	52	114	4.9	0.4	281
04-Jun-22	114	51	113	4.8	0.5	284
05-Jun-22	112	52	136	5.3	0.4	306
06-Jun-22	111	51	85	5.5	0.4	253
07-Jun-22	110	52	97	5.3	0.5	266
08-Jun-22	109	53	106	4.6	0.5	273
09-Jun-22	112	53	113	5.4	0.4	284
10-Jun-22	109	52	106	6.3	0.5	273
11-Jun-22	114	47	111	5.3	0.6	277
12-Jun-22	114	42	110	5.7	0.4	273
13-Jun-22	97	41	104	5.7	0.2	249
14-Jun-22	93	50	114	5.5	0.2	263
15-Jun-22	114	46	87	5.5	0.2	254
16-Jun-22	109	45	103	4.1	0.2	261
17-Jun-22	110	48	96	4.6	0.2	259
18-Jun-22	83	44	93	4.3	0.2	225
19-Jun-22	88	42	116	6.2	0.4	252
20-Jun-22	93	46	101	5.2	0.6	245
21-Jun-22	67	47	90	5.3	0.6	209
22-Jun-22	103	46	96	5.4	2.4	254
23-Jun-22	110	45	103	5.6	1.9	265
24-Jun-22	112	48	106	4.1	0.5	270
25-Jun-22	115	47	82	4.2	0.6	249
26-Jun-22	117	46	92	4.7	0.6	260
27-Jun-22	109	36	86	5.1	0.5	237
28-Jun-22	108	42	86	5.2	0.2	241
29-Jun-22	102	40	103	5.1	0.3	251
30-Jun-22	101	35	95	5.2	0.5	236
01-Jul-22	63	38	99	5.5	0.6	206
02-Jul-22	57	36	96	5.1	0.7	194
03-Jul-22	65	42	86	4.2	0.6	198
04-Jul-22	87	37	81	5.3	0.6	211
05-Jul-22	106	34	74	5.3	0.7	220
06-Jul-22	107	37	61	5.1	0	210
07-Jul-22	93	34	69	4.6	0.8	201
08-Jul-22	104	29	60	4.7	0.4	198
09-Jul-22	101	32	57	4.6	0.8	195
10-Jul-22	86	33	58	4.8	0.7	183
11-Jul-22	102	28	56	4.4	0.6	191
12-Jul-22	109	28	66	4.3	0.7	208
13-Jul-22	104	31	59	4.5	0.8	199
14-Jul-22	90	31	80	4.4	0.8	206
15-Jul-22	74	32	88	4.6	0.7	199
16-Jul-22	91	40	85	4.4	0.8	220
17-Jul-22	83	40	77	4.4	0.6	205
