lon,lat,capacity_MW,installed,district,state,type
80.18262481689453,17.231706619262695,5.0,2019-08-08 00:00:00,Khammam,Telangana,Solar
79.00963,17.80068,,,,Telangana,Solar
77.98580932617188,16.741853713989258,2.0,,Mahabubnagar,Telangana,Solar
79.00963,17.80068,141.84,,,Telangana,Solar
79.27967071533203,17.064674377441406,6.0,2000-10-11 00:00:00,Nalgonda,Telangana,Biomass
79.27967071533203,17.064674377441406,6.0,2001-02-28 00:00:00,Nalgonda,Telangana,Biomass
78.09168243408203,18.660863876342773,6.0,2001-07-23 00:00:00,Nizamabad,Telangana,Biomass
78.26319885253906,18.045799255371094,9.0,2002-02-06 00:00:00,Medak,Telangana,Biomass
80.18262481689453,17.231706619262695,6.0,2002-11-23 00:00:00,Khammam,Telangana,Biomass
78.55181121826172,19.65688133239746,6.0,2002-12-07 00:00:00,Adilabad,Telangana,Biomass
80.18262481689453,17.231706619262695,6.0,2003-02-15 00:00:00,Khammam,Telangana,Biomass
77.98580932617188,16.741853713989258,6.0,2003-05-28 00:00:00,Mahabubnag,Telangana,Biomass
77.98580932617188,16.741853713989258,6.0,2007-04-13 00:00:00,Mahabubna gar,Telangana,Biomass
78.10964965820312,17.29454803466797,6.0,2014-08-01 00:00:00,Ranga Reddy,Telangana,Biomass
77.98580932617188,16.741853713989258,4.0,2015-11-05 00:00:00,Mahabubna gar,Telangana,Biomass
78.09168243408203,18.660863876342773,9.0,2001-05-23 00:00:00,Nizamabad,Telangana,other
80.18262481689453,17.231706619262695,16.7,2002-04-12 00:00:00,Khammam,Telangana,other
78.26319885253906,18.045799255371094,15.0,2002-12-31 00:00:00,Medak,Telangana,other
78.09168243408203,18.660863876342773,20.0,2006-01-17 00:00:00,Nizamabad,Telangana,other
78.09168243408203,18.660863876342773,16.5,2007-05-16 00:00:00,Nizamabad,Telangana,other
80.18262481689453,17.231706619262695,24.2,2009-05-31 00:00:00,Khammam,Telangana,other
77.98580932617188,16.741853713989258,28.2,2011-01-18 00:00:00,Mahabubnagar,Telangana,other
77.98580932617188,16.741853713989258,6.6,2003-11-19 00:00:00,Mahabubnagar,Telangana,other
79.27967071533203,17.064674377441406,3.5,2007-12-20 00:00:00,Nalgonda,Telangana,other
79.13670349121094,18.458232879638672,12.0,2010-04-14 00:00:00,Karimnagar,Telangana,other
78.10964965820312,17.29454803466797,7.5,2010-06-11 00:00:00,Rangareddy,Telangana,other
77.98580932617188,16.741853713989258,7.5,2013-12-13 00:00:00,Mahabubnagar,Telangana,other
79.61136627197266,17.974498748779297,7.5,2016-06-01 00:00:00,Warangal,Telangana,other
79.27967071533203,17.064674377441406,11.0,2018-02-22 00:00:00,Nalgonda,Telangana,other
79.27967071533203,17.064674377441406,4.01,2000-06-02 00:00:00,Nalgonda,Telangana,Hydro
79.27967071533203,17.064674377441406,0.55,2001-04-15 00:00:00,Nalgonda,Telangana,Hydro
79.27967071533203,17.064674377441406,1.0,2001-09-19 00:00:00,Nalgonda,Telangana,Hydro
79.13670349121094,18.458232879638672,3.0,2001-10-02 00:00:00,Karimnagar,Telangana,Hydro
80.18262481689453,17.231706619262695,4.0,2002-01-29 00:00:00,Khammam,Telangana,Hydro
80.18262481689453,17.231706619262695,24.0,2013-07-12 00:00:00,Khammam,Telangana,Hydro
79.27967071533203,17.064674377441406,1.2,2013-09-03 00:00:00,Nalgonda,Telangana,Hydro
79.27967071533203,17.064674377441406,1.65,2013-11-11 00:00:00,Nalgonda,Telangana,Hydro
79.27967071533203,17.064674377441406,2.2,2014-09-18 00:00:00,Nalgonda,Telangana,Hydro
76.73969268798828,10.797765731811523,2.03,,Kanjikode,Kerala,Wind
77.23722076416016,9.79971981048584,14.25,,Ramakkelmedu,Tamil Nadu,Wind
76.64326477050781,11.09904670715332,18.6,,Agali,Kerala,Wind
76.40826,10.44995,8.4,,Ahalya,Kerala,Wind
76.73969,10.79777,16.0,,Nox Kanjikode,Kerala,Wind
76.40826,10.44995,1.0,,Kosamattom,Kerala,Wind
76.73969268798828,10.797765731811523,1.0,,Kanjikode,Kerala,Solar
76.30811309814453,10.085379600524902,1.25,,Edayar,Kerala,Solar
76.69927215576172,10.567005157470703,1.0,,Kollengode,Kerala,Solar
76.40826,10.44995,4.0,,Barapole,Kerala,Solar
76.88919830322266,8.622832298278809,2.0,,Pothencode,Kerala,Solar
76.58374786376953,9.989374160766602,1.25,,Muvattupuzha,Kerala,Solar
76.39682006835938,10.15395164489746,29.03,,CIAL,Kerala,Solar
76.40826,10.44995,1.0,,Hindacola,Kerala,Solar
76.40826,10.44995,2.0,,"Anert, Kuzhalmandom",Kerala,Solar
76.95067596435547,8.45490837097168,50.0,,Ambalathara,Kerala,Solar
76.40776062011719,10.450586318969728,10.0,,MPS Steel,Kerala,other
76.40826,10.44995,10.0,,PCBL,Kerala,other
76.40826,10.44995,25.0,,NES,Kerala,Hydro
76.40826,10.44995,16.0,,PLBE,Kerala,Hydro
76.21203,10.37504,15.0,,Kallada,Kerala,Hydro
77.13814544677734,8.62249755859375,3.0,,Peppara,Kerala,Hydro
77.19076,10.13795,2.0,,Madupetty,Kerala,Hydro
76.66478729248047,10.818598747253418,2.5,,Malampuzha,Kerala,Hydro
76.40776062011719,10.450586318969728,6.45,,Chembukadavu stage I & II,Kerala,Hydro
76.40776062011719,10.450586318969728,6.15,,Urumi stage I & II,Kerala,Hydro
76.40413665771484,9.316378593444824,10.5,,Malankara,Kerala,Hydro
76.24362,9.96715,3.5,,Lower Meenmutty,Kerala,Hydro
75.74369,11.64178,3.75,,Kuttiady tail race,Kerala,Hydro
75.85423278808594,11.643254280090332,4.8,,Poozhithode,Kerala,Hydro
76.80198669433594,9.347755432128906,4.0,,Ranni,Kerala,Hydro
76.35955810546875,10.527202606201172,1.25,,Peechi,Kerala,Hydro
75.66667175292969,11.699999809265137,7.5,,Vilangad,Kerala,Hydro
76.40826,10.44995,2.5,,Chimmini,Kerala,Hydro
76.40826,10.44995,3.5,,Adyampara,Kerala,Hydro
76.40826,10.44995,3.69,,Barapole,Kerala,Hydro
76.40826,10.44995,15.0,,Vellathuval,Kerala,Hydro
76.40826,10.44995,6.0,,Perunthenaruvi,Kerala,Hydro
76.40826,10.44995,4.5,,Iruttukanam,Kerala,Hydro
76.40826,10.44995,10.5,,Kaarikayam,Kerala,Hydro
76.40826,10.44995,3.0,,Meenvallam,Kerala,Hydro
76.40826,10.44995,8.0,,Pathankayam,Kerala,Hydro
74.51111602783203,15.852765083312988,2.0,1900-01-01 00:00:00,Belgaum,Karnataka,Wind
75.64360046386719,15.436699867248535,1.35,1996-03-28 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,2.02,1996-10-03 00:00:00,Gadag,Karnataka,Wind
76.14430236816406,15.353899955749512,1.92,1997-03-27 00:00:00,Koppal,Karnataka,Wind
75.64360046386719,15.436699867248535,0.45,1997-09-28 00:00:00,Gadag,Karnataka,Wind
76.39544677734375,14.224250793457031,2.3,1997-09-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.84,1998-01-09 00:00:00,Chitradurga,Karnataka,Wind
74.51111602783203,15.852765083312988,3.0,1998-03-31 00:00:00,Belgaum,Karnataka,Wind
75.64360046386719,15.436699867248535,1.8,1998-03-31 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.25,1998-03-31 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.4,1998-03-31 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.23,1998-09-11 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.23,1998-09-18 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.4,1998-11-26 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.4,1998-12-10 00:00:00,Gadag,Karnataka,Wind
75.64360046386719,15.436699867248535,0.4,1999-05-27 00:00:00,Gadag,Karnataka,Wind
76.39544677734375,14.224250793457031,7.59,1999-09-30 00:00:00,Chitradurga,Karnataka,Wind
74.51111602783203,15.852765083312988,0.5,2000-03-13 00:00:00,Belgaum,Karnataka,Wind
76.39544677734375,14.224250793457031,9.6,2000-03-31 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,3.75,2001-03-31 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2001-07-17 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.0,2001-08-03 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2001-08-03 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2001-08-03 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,5.4,2001-08-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,4.2,2001-09-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2002-01-17 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2002-01-17 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.75,2002-03-06 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.9,2002-03-11 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.6,2002-03-29 00:00:00,Chitradurga,Karnataka,Wind
77.59936,13.05199,0.6,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,3.0,2002-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2002-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,4.2,2002-06-04 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2002-06-04 00:00:00,Chitradurga,Karnataka,Wind
75.64360046386719,15.436699867248535,1.15,2002-06-29 00:00:00,Gadag,Karnataka,Wind
76.39544677734375,14.224250793457031,1.8,2002-07-05 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.25,2002-07-07 00:00:00,Chitradurga,Karnataka,Wind
75.64360046386719,15.436699867248535,1.38,2002-07-08 00:00:00,Gadag,Karnataka,Wind
76.39544677734375,14.224250793457031,3.0,2002-09-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.4,2002-09-27 00:00:00,Chitradurga,Karnataka,Wind
75.68092,13.84704,1.8,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,4.2,2002-09-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,4.2,2002-09-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.8,2002-09-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.4,2002-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2002-10-04 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2003-03-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.23,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.23,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.23,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.46,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
77.59922,13.05166,0.23,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,0.23,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.46,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.46,2003-03-27 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,8.25,2003-03-27 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2003-03-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-03-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-03-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
77.59922,13.05166,0.6,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,5.4,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.23,2003-04-01 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-04-01 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,7.2,2003-05-14 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.5,2003-05-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2003-05-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.8,2003-05-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.9,2003-05-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.8,2003-06-20 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.8,2003-07-01 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,4.75,2003-07-28 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-08-05 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-08-05 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2003-08-05 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,13.8,2003-08-26 00:00:00,Chitradurga,Karnataka,Wind
74.51111602783203,15.852765083312988,2.0,2003-08-30 00:00:00,Belgaum,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2003-08-31 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,1.9,2003-08-31 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,1.9,2003-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,4.75,2003-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2003-11-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,4.2,2004-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-27 00:00:00,Chitradurga,Karnataka,Wind
77.59922,13.05166,4.2,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-03-27 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2004-03-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.75,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.64,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.8,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.85,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.8,2004-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.5,2004-04-10 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.25,2004-04-16 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-04-16 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-04-16 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-04-16 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-04-16 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2004-05-19 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-05-19 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-05-19 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-05-19 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-05-19 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-06-09 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-06-09 00:00:00,Chitradurga,Karnataka,Wind
75.73523,13.87116,0.6,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-06-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-06-28 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-07-20 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-07-20 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-07-20 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2004-08-06 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,6.0,2004-08-06 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-08-27 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,3.0,2004-09-02 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.85,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.5,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2004-09-08 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-24 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-24 00:00:00,Chitradurga,Karnataka,Wind
76.9273910522461,15.14415454864502,2.5,2004-09-28 00:00:00,Bellary,Karnataka,Wind
76.39544677734375,14.224250793457031,3.0,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
77.35701,16.24481,1.8,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2004-09-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2004-10-13 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2004-10-18 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2004-10-18 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2004-10-21 00:00:00,Chitradurga,Karnataka,Wind
77.36882,16.2285,1.2,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2004-11-20 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.0,2004-11-20 00:00:00,Chitradurga,Karnataka,Wind
75.64360046386719,15.436699867248535,15.0,2005-03-15 00:00:00,Gadag,Karnataka,Wind
76.39544677734375,14.224250793457031,5.0,2005-03-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.75,2005-03-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.5,2005-03-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2005-03-21 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2005-03-22 00:00:00,Chitradurga,Karnataka,Wind
76.9273910522461,15.14415454864502,18.75,2005-03-22 00:00:00,Bellary,Karnataka,Wind
76.39544677734375,14.224250793457031,2.4,2005-03-23 00:00:00,Chitradurga,Karnataka,Wind
77.59922,13.05166,0.6,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-23 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-23 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2005-03-23 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-23 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,7.5,2005-03-27 00:00:00,Davangere,Karnataka,Wind
75.64360046386719,15.436699867248535,3.2,2005-03-27 00:00:00,Gadag,Karnataka,Wind
76.9273910522461,15.14415454864502,7.5,2005-03-28 00:00:00,Bellary,Karnataka,Wind
76.9273910522461,15.14415454864502,7.5,2005-03-28 00:00:00,Bellary,Karnataka,Wind
76.9273910522461,15.14415454864502,5.0,2005-03-28 00:00:00,Bellary,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
77.59922,13.05166,1.25,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,1.25,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.8,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.6,2005-03-30 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,16.25,2005-03-31 00:00:00,Davangere,Karnataka,Wind
75.92198181152344,14.45770263671875,10.0,2005-03-31 00:00:00,Davangere,Karnataka,Wind
77.5986,13.05162,2.5,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,5.25,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.9,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.0,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.5,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.2,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.5,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.75,2005-03-31 00:00:00,Chitradurga,Karnataka,Wind
77.62799,12.89331,0.5,,Karnataka,Karnataka,Wind
75.92198181152344,14.45770263671875,6.25,2005-04-30 00:00:00,Davangere,Karnataka,Wind
75.92198181152344,14.45770263671875,1.25,2005-04-30 00:00:00,Davangere,Karnataka,Wind
75.92198181152344,14.45770263671875,1.25,2005-05-31 00:00:00,Davangere,Karnataka,Wind
75.92198181152344,14.45770263671875,1.25,2005-05-31 00:00:00,Davangere,Karnataka,Wind
75.92198181152344,14.45770263671875,3.75,2005-05-31 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,5.25,2005-06-09 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-06-09 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-06-09 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.9,2005-06-09 00:00:00,Chitradurga,Karnataka,Wind
75.92198181152344,14.45770263671875,2.5,2005-06-13 00:00:00,Davangere,Karnataka,Wind
76.39544677734375,14.224250793457031,0.95,2005-06-22 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.6,2005-08-18 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.4,2005-08-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-08-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,1.6,2005-08-31 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-17 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,2.4,2005-09-17 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,3.2,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
77.36882,16.2285,0.8,,Karnataka,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
76.39544677734375,14.224250793457031,0.8,2005-09-29 00:00:00,Chitradurga,Karnataka,Wind
